1.txt  ,0.26013513513513514,0.24470134874759153,0.2330508474576271 ,0.23890784982935154,0.22090729783037474,
10.txt ,0.22972972972972974,0.2658959537572254 ,0.2584745762711864 ,0.25597269624573377,0.43984220907297833,
100.txt,0.22972972972972974,0.28516377649325625,0.2838983050847458 ,0.28668941979522183,0.8796844181459567 ,
11.txt ,0.3277027027027027 ,0.22736030828516376,0.2711864406779661 ,0.30716723549488056,0.2406311637080868 ,
12.txt ,0.23648648648648649,0.3063583815028902 ,0.2627118644067797 ,0.2696245733788396 ,0.22287968441814596,
13.txt ,0.20608108108108109,0.24855491329479767,0.3177966101694915 ,0.2354948805460751 ,0.2682445759368836 ,
14.txt ,0.19594594594594594,0.23121387283236994,0.2457627118644068 ,0.5460750853242321 ,0.20512820512820512,
15.txt ,0.19932432432432431,0.2504816955684008 ,0.2245762711864407 ,0.23208191126279865,0.378698224852071  ,
16.txt ,0.5709459459459459 ,0.24470134874759153,0.2330508474576271 ,0.23208191126279865,0.22682445759368836,
17.txt ,0.23648648648648649,0.35260115606936415,0.23728813559322035,0.31399317406143346,0.20315581854043394,
18.txt ,0.19594594594594594,0.24084778420038536,0.5720338983050848 ,0.2525597269624573 ,0.21104536489151873,
19.txt ,0.14189189189189189,0.15221579961464354,0.15254237288135594,0.2525597269624573 ,0.1222879684418146 ,
2.txt  ,0.22972972972972974,0.5684007707129094 ,0.2457627118644068 ,0.2764505119453925 ,0.21499013806706113,
20.txt ,0.1891891891891892 ,0.24855491329479767,0.1864406779661017 ,0.19112627986348124,0.22485207100591717,
21.txt ,0.7027027027027027 ,0.24084778420038536,0.2457627118644068 ,0.26621160409556316,0.23274161735700197,
22.txt ,0.23310810810810811,0.40847784200385356,0.22033898305084745,0.2150170648464164 ,0.1913214990138067 ,
23.txt ,0.22635135135135134,0.27552986512524086,0.3728813559322034 ,0.27303754266211605,0.22485207100591717,
24.txt ,0.13513513513513514,0.2003853564547206 ,0.1906779661016949 ,0.3242320819112628 ,0.20512820512820512,
25.txt ,0.19932432432432431,0.27167630057803466,0.2245762711864407 ,0.23208191126279865,0.3767258382642998 ,
26.txt ,0.24662162162162163,0.23892100192678228,0.2457627118644068 ,0.2525597269624573 ,0.2406311637080868 ,
27.txt ,0.23310810810810811,0.3911368015414258 ,0.24152542372881355,0.2901023890784983 ,0.26429980276134124,
28.txt ,0.23986486486486486,0.2543352601156069 ,0.5169491525423728 ,0.2696245733788396 ,0.22682445759368836,
29.txt ,0.20945945945945946,0.2581888246628131 ,0.25               ,0.5392491467576792 ,0.21499013806706113,
3.txt  ,0.1858108108108108 ,0.2350674373795761 ,0.7372881355932204 ,0.23890784982935154,0.20118343195266272,
30.txt ,0.23648648648648649,0.27167630057803466,0.2796610169491525 ,0.29692832764505117,0.30177514792899407,
31.txt ,0.24324324324324326,0.2524084778420039 ,0.2584745762711864 ,0.3003412969283277 ,0.21696252465483234,
32.txt ,0.20270270270270271,0.30057803468208094,0.2457627118644068 ,0.32764505119453924,0.23076923076923078,
33.txt ,0.1858108108108108 ,0.23121387283236994,0.6567796610169492 ,0.32081911262798635,0.21499013806706113,
34.txt ,0.22972972972972974,0.26396917148362237,0.3093220338983051 ,0.5324232081911263 ,0.2583826429980276 ,
35.txt ,0.23310810810810811,0.28709055876685935,0.3050847457627119 ,0.3037542662116041 ,0.46745562130177515,
36.txt ,0.40540540540540543,0.2697495183044316 ,0.2457627118644068 ,0.24232081911262798,0.22485207100591717,
37.txt ,0.22635135135135134,0.44315992292870904,0.2330508474576271 ,0.2696245733788396 ,0.21104536489151873,
38.txt ,0.23648648648648649,0.26204238921001927,0.3644067796610169 ,0.2764505119453925 ,0.24260355029585798,
39.txt ,0.19256756756756757,0.23892100192678228,0.2288135593220339 ,0.44368600682593856,0.22682445759368836,
4.txt  ,0.20945945945945946,0.27167630057803466,0.2754237288135593 ,0.37542662116040953,0.21696252465483234,
40.txt ,0.19256756756756757,0.22350674373795762,0.2457627118644068 ,0.24232081911262798,0.3136094674556213 ,
41.txt ,0.26013513513513514,0.26204238921001927,0.2754237288135593 ,0.2832764505119454 ,0.23865877712031558,
42.txt ,0.23648648648648649,0.44508670520231214,0.288135593220339  ,0.29692832764505117,0.2485207100591716 ,
43.txt ,0.1891891891891892 ,0.21001926782273603,0.7923728813559322 ,0.2354948805460751 ,0.17751479289940827,
44.txt ,0.22635135135135134,0.2524084778420039 ,0.25               ,0.6518771331058021 ,0.2564102564102564 ,
45.txt ,0.17567567567567569,0.21772639691714837,0.2033898305084746 ,0.20477815699658702,0.252465483234714  ,
46.txt ,0.22635135135135134,0.2504816955684008 ,0.23728813559322035,0.2593856655290102 ,0.24260355029585798,
47.txt ,0.21621621621621623,0.371868978805395  ,0.2288135593220339 ,0.2593856655290102 ,0.22090729783037474,
48.txt ,0.23310810810810811,0.26204238921001927,0.4830508474576271 ,0.22184300341296928,0.21301775147928995,
49.txt ,0.20270270270270271,0.2350674373795761 ,0.3093220338983051 ,0.7508532423208191 ,0.23865877712031558,
5.txt  ,0.20945945945945946,0.2466281310211946 ,0.2796610169491525 ,0.2627986348122867 ,0.2978303747534517 ,
50.txt ,0.25               ,0.28516377649325625,0.2627118644067797 ,0.28668941979522183,0.5996055226824457 ,
51.txt ,0.4864864864864865 ,0.24084778420038536,0.2245762711864407 ,0.23890784982935154,0.21696252465483234,
52.txt ,0.24662162162162163,0.34296724470134876,0.2542372881355932 ,0.2764505119453925 ,0.23865877712031558,
53.txt ,0.2533783783783784 ,0.28901734104046245,0.4491525423728814 ,0.34812286689419797,0.27416173570019725,
54.txt ,0.20945945945945946,0.24277456647398843,0.25               ,0.5802047781569966 ,0.252465483234714  ,
55.txt ,0.21621621621621623,0.23699421965317918,0.2542372881355932 ,0.25597269624573377,0.3510848126232742 ,
56.txt ,0.652027027027027  ,0.28516377649325625,0.3177966101694915 ,0.28668941979522183,0.28007889546351084,
57.txt ,0.2533783783783784 ,0.4701348747591522 ,0.2754237288135593 ,0.3174061433447099 ,0.23865877712031558,
58.txt ,0.16891891891891891,0.23699421965317918,0.2966101694915254 ,0.2354948805460751 ,0.17751479289940827,
59.txt ,0.27364864864864863,0.2909441233140655 ,0.2457627118644068 ,0.4129692832764505 ,0.27613412228796846,
6.txt  ,0.22972972972972974,0.26204238921001927,0.288135593220339  ,0.33447098976109213,0.2406311637080868 ,
60.txt ,0.24324324324324326,0.2524084778420039 ,0.3093220338983051 ,0.3378839590443686 ,0.2958579881656805 ,
61.txt ,0.2702702702702703 ,0.27360308285163776,0.2754237288135593 ,0.3720136518771331 ,0.2603550295857988 ,
62.txt ,0.22297297297297297,0.44701348747591524,0.2923728813559322 ,0.27986348122866894,0.22682445759368836,
63.txt ,0.22297297297297297,0.2697495183044316 ,0.7627118644067796 ,0.2832764505119454 ,0.23076923076923078,
64.txt ,0.21283783783783783,0.2524084778420039 ,0.3008474576271186 ,0.89419795221843   ,0.2465483234714004 ,
65.txt ,0.24662162162162163,0.2813102119460501 ,0.2542372881355932 ,0.3003412969283277 ,0.3333333333333333 ,
66.txt ,0.23648648648648649,0.23121387283236994,0.2542372881355932 ,0.2901023890784983 ,0.23471400394477318,
67.txt ,0.24324324324324326,0.371868978805395  ,0.2966101694915254 ,0.3242320819112628 ,0.2603550295857988 ,
68.txt ,0.21621621621621623,0.26204238921001927,0.4576271186440678 ,0.31399317406143346,0.252465483234714  ,
69.txt ,0.1891891891891892 ,0.2350674373795761 ,0.2457627118644068 ,0.4402730375426621 ,0.21696252465483234,
7.txt  ,0.19932432432432431,0.3179190751445087 ,0.2542372881355932 ,0.3378839590443686 ,0.23668639053254437,
70.txt ,0.22297297297297297,0.2774566473988439 ,0.2542372881355932 ,0.26621160409556316,0.44970414201183434,
71.txt ,0.4560810810810811 ,0.23892100192678228,0.2245762711864407 ,0.24232081911262798,0.22682445759368836,
72.txt ,0.16891891891891891,0.3044315992292871 ,0.21610169491525424,0.25597269624573377,0.24260355029585798,
73.txt ,0.1554054054054054 ,0.22928709055876687,0.2754237288135593 ,0.2525597269624573 ,0.19723865877712032,
74.txt ,0.18243243243243243,0.22157996146435452,0.211864406779661  ,0.36860068259385664,0.22682445759368836,
75.txt ,0.15878378378378377,0.22350674373795762,0.22033898305084745,0.2354948805460751 ,0.29980276134122286,
76.txt ,0.25675675675675674,0.24855491329479767,0.2076271186440678 ,0.24232081911262798,0.22090729783037474,
77.txt ,0.20608108108108109,0.29865125240847784,0.2669491525423729 ,0.22866894197952217,0.21301775147928995,
78.txt ,0.21283783783783783,0.23699421965317918,0.6186440677966102 ,0.28668941979522183,0.23274161735700197,
79.txt ,0.20945945945945946,0.23121387283236994,0.25               ,0.6689419795221843 ,0.21499013806706113,
8.txt  ,0.21283783783783783,0.23699421965317918,0.8728813559322034 ,0.27986348122866894,0.20907297830374755,
80.txt ,0.22297297297297297,0.2832369942196532 ,0.2711864406779661 ,0.27986348122866894,0.6883629191321499 ,
81.txt ,0.6722972972972973 ,0.2524084778420039 ,0.2542372881355932 ,0.27303754266211605,0.2485207100591716 ,
82.txt ,0.19256756756756757,0.3217726396917148 ,0.2669491525423729 ,0.31399317406143346,0.22090729783037474,
83.txt ,0.19932432432432431,0.24470134874759153,0.326271186440678  ,0.2525597269624573 ,0.21104536489151873,
84.txt ,0.21283783783783783,0.24277456647398843,0.2796610169491525 ,0.8225255972696246 ,0.2485207100591716 ,
85.txt ,0.22297297297297297,0.2832369942196532 ,0.3135593220338983 ,0.3583617747440273 ,0.5581854043392505 ,
86.txt ,0.3716216216216216 ,0.2928709055876686 ,0.24152542372881355,0.2764505119453925 ,0.2406311637080868 ,
87.txt ,0.17567567567567569,0.302504816955684  ,0.2330508474576271 ,0.28668941979522183,0.21104536489151873,
88.txt ,0.21621621621621623,0.2504816955684008 ,0.3686440677966102 ,0.2593856655290102 ,0.22287968441814596,
89.txt ,0.22635135135135134,0.28901734104046245,0.2584745762711864 ,0.36860068259385664,0.252465483234714  ,
9.txt  ,0.20945945945945946,0.24470134874759153,0.24152542372881355,0.5290102389078498 ,0.22287968441814596,
90.txt ,0.27364864864864863,0.2947976878612717 ,0.2627118644067797 ,0.310580204778157  ,0.5029585798816568 ,
91.txt ,0.23310810810810811,0.23121387283236994,0.23728813559322035,0.2935153583617747 ,0.22485207100591717,
92.txt ,0.23986486486486486,0.5741811175337187 ,0.2796610169491525 ,0.28668941979522183,0.23076923076923078,
93.txt ,0.22972972972972974,0.23699421965317918,0.4788135593220339 ,0.310580204778157  ,0.22879684418145957,
94.txt ,0.22297297297297297,0.26204238921001927,0.2754237288135593 ,0.378839590443686  ,0.25443786982248523,
95.txt ,0.19594594594594594,0.2504816955684008 ,0.25               ,0.29692832764505117,0.2958579881656805 ,
96.txt ,0.7094594594594594 ,0.2466281310211946 ,0.2457627118644068 ,0.27303754266211605,0.24260355029585798,
97.txt ,0.23310810810810811,0.8439306358381503 ,0.2457627118644068 ,0.28668941979522183,0.22682445759368836,
98.txt ,0.17567567567567569,0.20423892100192678,0.940677966101695  ,0.25597269624573377,0.1913214990138067 ,
99.txt ,0.21621621621621623,0.24855491329479767,0.3135593220338983 ,0.931740614334471  ,0.2504930966469428 ,
